2023-05-20 21:19:21,895 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:39:23,310 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5908645032&text=%0AEs+gibt+momentan+folgende+Befehle%3A%0A%0ASteuerungsbefehle%3A%0A%2Fhelp++++++++++Zeigt+dir+alle+Befehle.%0A%0ABefehle+des+KI+Assistenten%3A%0A%2Fwikipedia+Suche+etwas+auf+Wikipedia.%0A%0A%0AWeitere+folgen+in+k%C3%BCrze...%0A%0ATipp%3A+Wenn+du+kurz+auf+den+Befehl+deiner+Wahl+klickst%2C+wird+er+in+dein+Textfeld+kopiert.%0A&reply_to_message_id=458 HTTP/1.1" 200 959
2023-05-20 21:39:43,153 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447855&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:39:46,999 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447855&timeout=20 HTTP/1.1" 200 367
2023-05-20 21:40:07,035 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:40:27,064 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:40:47,094 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:41:07,129 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:41:27,164 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:41:47,204 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:42:07,235 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:42:27,271 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:42:47,307 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:43:07,336 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:43:27,375 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:43:47,405 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:44:07,439 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:44:27,472 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:44:47,502 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:45:07,535 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:45:27,568 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:45:47,601 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:46:07,649 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:46:27,684 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:46:47,716 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:47:07,751 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:47:27,787 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:47:47,826 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:48:07,857 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:48:27,891 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:48:47,922 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:49:07,955 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:49:27,991 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:49:27,995 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:49:48,070 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:50:08,093 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:50:28,117 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:50:48,141 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:51:08,163 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:51:28,185 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:51:48,214 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:52:08,236 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:52:28,264 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:52:48,288 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:53:08,310 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:53:28,336 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447856&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:53:48,365 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:53:48,465 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getMe HTTP/1.1" 200 201
2023-05-20 21:53:48,469 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:53:51,444 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 350
2023-05-20 21:53:51,449 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:53:51,545 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5908645032&text=%0AEs+gibt+momentan+folgende+Befehle%3A%0A%0ASteuerungsbefehle%3A%0A%2Fhelp++++++++++Zeigt+dir+alle+Befehle.%0A%0ABefehle+des+KI+Assistenten%3A%0A%2Fwikipedia+Suche+etwas+auf+Wikipedia.%0A%0A%0AWeitere+folgen+in+k%C3%BCrze...%0A%0ATipp%3A+Wenn+du+kurz+auf+den+Befehl+deiner+Wahl+klickst%2C+wird+er+in+dein+Textfeld+kopiert.%0A&reply_to_message_id=461 HTTP/1.1" 200 959
2023-05-20 21:53:53,897 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447857&timeout=20 HTTP/1.1" 200 356
2023-05-20 21:53:53,902 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-20 21:53:53,959 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=10&limit=10&srsearch=&format=json&action=query HTTP/1.1" 301 0
2023-05-20 21:53:53,962 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-20 21:53:54,160 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=10&list=search&srlimit=10&srprop=&srsearch= HTTP/1.1" 200 367
2023-05-20 21:53:54,164 | TeleBot | ERROR | Infinity polling exception: An unknown error occured: "The "srsearch" parameter must be set.". Please report it on GitHub!
2023-05-20 21:53:54,165 | TeleBot | ERROR | Exception traceback:
Traceback (most recent call last):
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 955, in infinity_polling
    self.polling(non_stop=True, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1043, in polling
    self.__threaded_polling(non_stop=non_stop, interval=interval, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1118, in __threaded_polling
    raise e
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1074, in __threaded_polling
    self.worker_pool.raise_exceptions()
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 147, in raise_exceptions
    raise self.exception_info
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 90, in run
    task(*args, **kwargs)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 6770, in _run_middlewares_and_handler
    result = handler['function'](message)
  File "E:\AI Assistent\test\bin\telemod.py", line 133, in search_wikipedia
    summary, link = wiki.searchWikipedia(query)
  File "E:\AI Assistent\test\bin\wikimod.py", line 31, in searchWikipedia
    result = wikipedia.search(query)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\util.py", line 28, in __call__
    ret = self._cache[key] = self.fn(*args, **kwargs)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 109, in search
    raise WikipediaException(raw_results['error']['info'])
wikipedia.exceptions.WikipediaException: An unknown error occured: "The "srsearch" parameter must be set.". Please report it on GitHub!

2023-05-20 21:53:57,169 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:53:57,233 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447858&timeout=20 HTTP/1.1" 409 143
2023-05-20 21:54:17,231 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447858&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:54:37,252 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447858&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:54:57,276 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447858&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:55:17,300 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447858&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:55:37,324 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447858&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:55:57,345 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447858&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:56:17,369 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447858&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:56:37,391 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447858&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:56:57,416 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447858&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:57:03,418 | TeleBot | ERROR | Infinity polling: polling exited
2023-05-20 21:57:03,418 | TeleBot | ERROR | Break infinity polling
2023-05-20 21:57:07,779 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:57:07,869 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getMe HTTP/1.1" 200 201
2023-05-20 21:57:07,872 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:57:10,932 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 350
2023-05-20 21:57:10,938 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:57:11,068 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5908645032&text=%0AEs+gibt+momentan+folgende+Befehle%3A%0A%0ASteuerungsbefehle%3A%0A%2Fhelp++++++++++Zeigt+dir+alle+Befehle.%0A%0ABefehle+des+KI+Assistenten%3A%0A%2Fwikipedia+Suche+etwas+auf+Wikipedia.%0A%0A%0AWeitere+folgen+in+k%C3%BCrze...%0A%0ATipp%3A+Wenn+du+kurz+auf+den+Befehl+deiner+Wahl+klickst%2C+wird+er+in+dein+Textfeld+kopiert.%0A&reply_to_message_id=464 HTTP/1.1" 200 959
2023-05-20 21:57:13,167 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447859&timeout=20 HTTP/1.1" 200 356
2023-05-20 21:57:13,172 | TeleBot | ERROR | Infinity polling exception: local variable 'text' referenced before assignment
2023-05-20 21:57:13,173 | TeleBot | ERROR | Exception traceback:
Traceback (most recent call last):
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 955, in infinity_polling
    self.polling(non_stop=True, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1043, in polling
    self.__threaded_polling(non_stop=non_stop, interval=interval, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1118, in __threaded_polling
    raise e
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1074, in __threaded_polling
    self.worker_pool.raise_exceptions()
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 147, in raise_exceptions
    raise self.exception_info
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 90, in run
    task(*args, **kwargs)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 6770, in _run_middlewares_and_handler
    result = handler['function'](message)
  File "E:\AI Assistent\test\bin\telemod.py", line 144, in search_wikipedia
    self.bot.reply_to(message, text)
UnboundLocalError: local variable 'text' referenced before assignment

2023-05-20 21:57:16,177 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:57:16,237 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447860&timeout=20 HTTP/1.1" 409 143
2023-05-20 21:57:36,240 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447860&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:57:39,241 | TeleBot | ERROR | Infinity polling: polling exited
2023-05-20 21:57:39,241 | TeleBot | ERROR | Break infinity polling
2023-05-20 21:57:41,299 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:57:41,389 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getMe HTTP/1.1" 200 201
2023-05-20 21:57:41,392 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:57:43,340 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 350
2023-05-20 21:57:43,346 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-20 21:57:43,488 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5908645032&text=%0AEs+gibt+momentan+folgende+Befehle%3A%0A%0ASteuerungsbefehle%3A%0A%2Fhelp++++++++++Zeigt+dir+alle+Befehle.%0A%0ABefehle+des+KI+Assistenten%3A%0A%2Fwikipedia+Suche+etwas+auf+Wikipedia.%0A%0A%0AWeitere+folgen+in+k%C3%BCrze...%0A%0ATipp%3A+Wenn+du+kurz+auf+den+Befehl+deiner+Wahl+klickst%2C+wird+er+in+dein+Textfeld+kopiert.%0A&reply_to_message_id=467 HTTP/1.1" 200 959
2023-05-20 21:57:44,950 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447861&timeout=20 HTTP/1.1" 200 356
2023-05-20 21:58:04,972 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447862&timeout=20 HTTP/1.1" 200 23
2023-05-20 21:58:18,040 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447862&timeout=20 HTTP/1.1" 200 366
2023-05-20 21:58:18,044 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-20 21:58:18,095 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=10&limit=10&srsearch=flugzeuge&format=json&action=query HTTP/1.1" 301 0
2023-05-20 21:58:18,099 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-20 21:58:18,405 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=10&list=search&srlimit=10&srprop=&srsearch=flugzeuge HTTP/1.1" 200 738
2023-05-20 21:58:18,409 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-20 21:58:18,447 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Flugzeug&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
